file_name,HOMO-9,HOMO-8,HOMO-7,HOMO-6,HOMO-5,HOMO-4,HOMO-3,HOMO-2,HOMO-1,HOMO,LUMO,LUMO+1,LUMO+2,LUMO+3,LUMO+4,LUMO+5,LUMO+6,LUMO+7,LUMO+8,LUMO+9,spatial_extent_R2_au,net_charge,dipole.X,dipole.Y,dipole.Z,dipole.Tot,traceless_quadrupole.XX,traceless_quadrupole.YY,traceless_quadrupole.ZZ,traceless_quadrupole.XY,traceless_quadrupole.XZ,traceless_quadrupole.YZ,octapole.XXX,octapole.YYY,octapole.ZZZ,octapole.XYY,octapole.XXY,octapole.XXZ,octapole.XZZ,octapole.YZZ,octapole.YYZ,octapole.XYZ,natural_population.atoms[0].valence,natural_population.atoms[1].valence,natural_population.atoms[2].valence,natural_population.atoms[3].valence,natural_population.atoms[4].valence,PDB-ID,function,axial1,axial2,pocket_volume,saddling,ruffling,doming,breathing,rotation,wavx,wavy,pro,nstr,mstr,transx,transy,solute,lft_orbitals.Fe.d_xy.occupancy,lft_orbitals.Fe.d_xy.energy,lft_orbitals.Fe.d_xz.occupancy,lft_orbitals.Fe.d_xz.energy,lft_orbitals.Fe.d_yz.occupancy,lft_orbitals.Fe.d_yz.energy,lft_orbitals.Fe.d_(x2-y2).occupancy,lft_orbitals.Fe.d_(x2-y2).energy,lft_orbitals.Fe.d_z2.occupancy,lft_orbitals.Fe.d_z2.energy,iron_natural_charge,charge,multiplicity,t_2g_energy_mean,e_g_energy_mean,lft_energy_delta,lft_occupancy_delta,homo_lumo_gap,homo1_lumo1_gap,homo2_lumo2_gap,overview_N-N_au,overview_E-N_au,overview_KE_au,total_energies[0]
1aen16.log,-0.37669,-0.37615,-0.35088,-0.34261,-0.33896,-0.32974,-0.32761,-0.32197,-0.29912,-0.29031,-0.18005,-0.17938,-0.12306,-0.09875,-0.0909,-0.07843,-0.07541,-0.06082,-0.05959,-0.05694,19835.7441,1.0,0.8674,-1.6821,3.4415,3.9276,8.4399,2.4914,-10.9313,-2.7513,0.9609,-0.7218,-0.1646,-16.6032,129.7845,5.8392,-2.4758,-5.2923,8.3699,-25.7492,-22.6476,18.4323,6.77197,5.48923,5.46411,5.46571,5.46421,6,2,1,1,464.0,-0.467,0.349,0.013,-0.068,0.025,0.038,0.086,-0.042,0.022,0.08,-0.031,-0.075,0,0.95879,-0.52868,0.95357,-0.51279,0.9453,-0.50603,0.95428,-0.50264,0.96849,-0.54019,1.15135,1,6,-0.5158333333333333,-0.521415,-0.005581666666666707,-0.9348900000000002,0.11026000000000002,0.11973999999999999,0.19890999999999998,5973.951921558,-18924.35410151,2974.532476657,-2983.83407829
1aeo01.log,-0.24387,-0.23659,-0.23214,-0.22471,-0.21829,-0.19096,-0.18218,-0.17799,-0.1765,-0.17574,-0.06368,-0.06276,-0.01835,0.00748,0.0121,0.01615,0.02407,0.03058,0.03673,0.0472,19927.9002,-0.0,0.8693,-1.999,3.4236,4.0587,-4.5781,-8.9158,13.4939,-2.4987,0.2445,-1.462,3.2892,-33.5188,86.5743,-1.8148,-36.1091,9.0841,17.64,-24.1875,-8.9852,3.9157,7.73188,5.35614,5.32922,5.32804,5.33044,7,2,1,1,464.0,-0.467,0.349,0.013,-0.068,0.025,0.038,0.086,-0.042,0.022,0.08,-0.031,-0.075,0,0.70882,-0.06994,1.84382,-0.18305,1.85747,-0.1835,1.92564,-0.17355,0.55243,-0.08066,0.23967,0,1,-0.14549666666666666,-0.127105,0.018391666666666667,-1.9320400000000006,0.11206,0.11374,0.15964,5974.060318953,-18962.41695372,2973.874795035,-2984.02358743
1aeo05.log,-0.26166,-0.23628,-0.23134,-0.22359,-0.21529,-0.21232,-0.20356,-0.17964,-0.17604,-0.16056,-0.06676,-0.06426,-0.01835,0.0068,0.01693,0.02367,0.02471,0.03382,0.04704,0.04841,19930.3859,-0.0,0.8129,-1.9882,3.3326,3.9649,-3.7624,-8.7449,12.5073,-2.1604,0.4537,-1.4204,1.8573,-32.802,86.1937,-2.9664,-35.5851,8.7795,17.5573,-23.5919,-8.5407,3.7515,7.0698,5.45633,5.44624,5.42989,5.44919,7,2,1,1,464.0,-0.467,0.349,0.013,-0.068,0.025,0.038,0.086,-0.042,0.022,0.08,-0.031,-0.075,0,0.96124,-0.30519,0.96107,-0.29229,0.95119,-0.26045,0.9637,-0.28499,0.97532,-0.3159,0.88141,0,5,-0.2859766666666667,-0.300445,-0.014468333333333305,-0.93448,0.09380000000000001,0.11178,0.16129,5974.060318953,-18962.53713715,2974.907905919,-2984.0104542
1aeo12.log,-0.39257,-0.37634,-0.37296,-0.35367,-0.34155,-0.33613,-0.32548,-0.3197,-0.3001,-0.28953,-0.1967,-0.17815,-0.17768,-0.14729,-0.12179,-0.10293,-0.0895,-0.07728,-0.0741,-0.06398,19834.2471,1.0,0.908,-1.8346,3.8586,4.368,7.5808,0.9274,-8.5082,-0.3097,0.4699,-0.7783,2.6393,-18.2048,134.1451,7.4319,-5.0075,-3.3641,7.2497,-27.4608,-22.092,17.1474,7.4307,5.38035,5.34965,5.35419,5.34647,7,2,1,1,464.0,-0.467,0.349,0.013,-0.068,0.025,0.038,0.086,-0.042,0.022,0.08,-0.031,-0.075,0,0.47313,-0.301,0.93749,-0.42338,0.96304,-0.418,0.95653,-0.37631,0.41397,-0.3278,0.53353,1,2,-0.3807933333333333,-0.352055,0.02873833333333331,-1.00316,0.09283,0.12194999999999998,0.14201999999999998,5974.060318953,-18924.72859649,2973.481968313,-2983.83267911
1aeo16.log,-0.37672,-0.37614,-0.35091,-0.34258,-0.33899,-0.32973,-0.32763,-0.32196,-0.29912,-0.29031,-0.18004,-0.17939,-0.12306,-0.09881,-0.09088,-0.07845,-0.07536,-0.06084,-0.05955,-0.05694,19835.3123,1.0,0.8432,-1.7036,3.4409,3.931,8.4098,2.5532,-10.963,-2.7667,0.8848,-0.8297,-0.2156,-16.4269,129.476,5.6341,-2.3042,-4.8841,7.9905,-26.4326,-23.0474,18.4346,6.77147,5.48918,5.46422,5.46568,5.46441,7,2,1,1,464.0,-0.467,0.349,0.013,-0.068,0.025,0.038,0.086,-0.042,0.022,0.08,-0.031,-0.075,0,0.95876,-0.52852,0.95357,-0.51277,0.94532,-0.50604,0.95431,-0.50274,0.96855,-0.54027,1.15195,1,6,-0.5157766666666667,-0.521505,-0.005728333333333335,-0.93479,0.11027,0.11973,0.19890000000000002,5974.060318953,-18924.57135725,2974.532882356,-2983.83402561
1aeq01.log,-0.24483,-0.23883,-0.23353,-0.22358,-0.21608,-0.18814,-0.18278,-0.17761,-0.17591,-0.17473,-0.06333,-0.06239,-0.01885,0.0075,0.01111,0.01662,0.02372,0.03106,0.03595,0.04681,19834.0962,0.0,0.7178,-1.7562,3.3004,3.8068,-4.1722,-9.4414,13.6136,-3.3534,2.3727,3.6078,0.468,-38.6929,79.1529,-4.28,-35.7334,9.8642,15.3477,-17.2442,-8.6512,7.2165,7.72529,5.34019,5.33974,5.3399,5.31763,8,2,1,1,447.0,-0.461,0.376,-0.005,-0.11,0.017,-0.08,0.2,0.008,0.014,0.029,-0.008,0.027,0,0.75247,-0.07563,1.87566,-0.18729,1.84234,-0.18279,1.87859,-0.17214,0.53939,-0.08054,0.24729,0,1,-0.14857,-0.12634,0.02223,-2.0524900000000006,0.1114,0.11352000000000001,0.15875999999999998,5985.143676091,-18984.67960714,2973.971774418,-2984.01493747
1aeq05.log,-0.26653,-0.24861,-0.24261,-0.233,-0.23022,-0.2197,-0.21745,-0.19052,-0.18342,-0.10369,-0.07616,-0.06515,-0.02407,0.00381,0.00772,0.01917,0.02129,0.02746,0.0404,0.04664,19841.9294,-0.0,0.5338,-2.3424,3.8749,4.5593,-3.5493,-15.2891,18.8384,-3.782,1.8132,3.867,-4.9521,-44.1025,92.2518,-7.0219,-44.9018,12.2856,14.0538,-17.6114,-6.0954,5.9363,7.15036,5.41425,5.40126,5.39391,5.4025,8,2,1,1,447.0,-0.461,0.376,-0.005,-0.11,0.017,-0.08,0.2,0.008,0.014,0.029,-0.008,0.027,0,0.58469,-0.2458,0.9628,-0.34663,0.9534,-0.34197,0.94008,-0.28557,0.97906,-0.37289,0.80492,0,5,-0.31146666666666667,-0.32923,-0.017763333333333353,-0.58175,0.02753,0.11827,0.16645,5985.143676091,-18981.85516827,2974.42042271,-2983.97530794
1aeq12.log,-0.38858,-0.37613,-0.37245,-0.35184,-0.34277,-0.33668,-0.32313,-0.32036,-0.29967,-0.28942,-0.19281,-0.17857,-0.17714,-0.14848,-0.12245,-0.10113,-0.08933,-0.07809,-0.07561,-0.06311,19740.3996,1.0,0.639,-1.7916,3.6211,4.0903,8.3569,0.4699,-8.8268,-1.2248,2.6602,4.485,-1.9072,-30.5477,125.1473,2.7961,-9.1106,-3.147,6.6384,-15.5521,-23.5112,21.6663,7.40955,5.37211,5.35825,5.36458,5.34214,8,2,1,1,447.0,-0.461,0.376,-0.005,-0.11,0.017,-0.08,0.2,0.008,0.014,0.029,-0.008,0.027,0,0.49405,-0.3064,0.94884,-0.43027,0.91231,-0.40096,0.92629,-0.37466,0.45025,-0.336,0.55537,1,2,-0.37921,-0.35533000000000003,0.023879999999999957,-0.9786600000000001,0.09661,0.12109999999999999,0.14322,5985.143676091,-18947.00565004,2973.602109652,-2983.82429663
1aet01.log,-0.23846,-0.22935,-0.22793,-0.21629,-0.21189,-0.19264,-0.18852,-0.18024,-0.17617,-0.17425,-0.07707,-0.07571,-0.0373,-0.00807,0.01411,0.01436,0.02419,0.03196,0.04133,0.04237,19953.8287,0.0,-0.7998,1.7547,2.9018,3.4842,-5.17,-7.4424,12.6124,0.4923,-0.4685,-5.4496,5.5671,41.8349,77.4852,-5.3199,63.6802,11.3831,-11.9139,7.8494,-4.7644,13.4882,7.77057,5.35841,5.34247,5.32061,5.32856,9,2,1,1,469.0,-0.472,0.384,0.034,-0.101,-0.01,0.075,0.131,-0.001,0.027,-0.071,-0.003,-0.004,0,0.89604,-0.08202,1.82466,-0.17969,1.86965,-0.18305,1.68948,-0.1543,0.6176,-0.08094,0.19863,0,1,-0.14825333333333332,-0.11762,0.030633333333333318,-2.28327,0.09717999999999999,0.10046,0.14294,5991.317149621,-18995.67696256,2973.586427887,-2983.93441421
1aet12.log,-0.39829,-0.37866,-0.37505,-0.3454,-0.33794,-0.33418,-0.31969,-0.31222,-0.30004,-0.29328,-0.18896,-0.18714,-0.17996,-0.16836,-0.14064,-0.10732,-0.09116,-0.08849,-0.08269,-0.06226,19857.3154,1.0,-0.8214,1.0554,2.9073,3.2001,7.9012,3.0896,-10.9908,0.8599,-0.9997,-5.8346,-6.3648,19.3927,121.575,-6.7126,17.8336,-0.0052,0.5904,4.2487,-25.2872,31.9958,7.45619,5.37384,5.36151,5.34322,5.3406,9,2,1,1,469.0,-0.472,0.384,0.034,-0.101,-0.01,0.075,0.131,-0.001,0.027,-0.071,-0.003,-0.004,0,0.55597,-0.31631,0.94922,-0.41252,0.96384,-0.44801,0.87526,-0.37523,0.41028,-0.32322,0.50362,1,2,-0.39227999999999996,-0.349225,0.043054999999999954,-1.18349,0.10432,0.11289999999999997,0.13226,5991.317149621,-18957.96137961,2973.188875589,-2983.74769298
1aet16.log,-0.38796,-0.34632,-0.34201,-0.33844,-0.33173,-0.32724,-0.32498,-0.31747,-0.23667,-0.23338,-0.18295,-0.16779,-0.16534,-0.11935,-0.10447,-0.09199,-0.08452,-0.06325,-0.05921,-0.05734,19857.743,1.0,0.1834,0.1696,2.7516,2.7629,7.6979,2.6566,-10.3545,-2.9515,-2.1339,-4.8979,20.0815,4.157,120.875,8.2107,-11.7197,-3.7749,2.9869,2.1335,-26.8751,36.2218,7.45784,5.36976,5.36958,5.33717,5.33223,9,2,1,1,469.0,-0.472,0.384,0.034,-0.101,-0.01,0.075,0.131,-0.001,0.027,-0.071,-0.003,-0.004,0,0.55335,-0.3152,0.96844,-0.4208,0.96774,-0.44515,0.87391,-0.37333,0.39717,-0.31835,0.50156,1,6,-0.39371666666666666,-0.34584000000000004,0.04787666666666662,-1.2184500000000003,0.05043,0.06888,0.15213,5991.317149621,-18958.20972182,2973.487893466,-2983.62439675
1aeu01.log,-0.24392,-0.23663,-0.23208,-0.22458,-0.2182,-0.19097,-0.1822,-0.17804,-0.17654,-0.17567,-0.06382,-0.06276,-0.01851,0.00752,0.01223,0.01609,0.02423,0.03059,0.03675,0.04717,19930.9779,-0.0,0.9142,-2.0604,3.4151,4.092,-4.5979,-8.851,13.4489,-2.5559,0.2708,-1.8572,6.1528,-32.901,86.6032,-2.5065,-36.364,8.7879,17.9275,-26.0713,-8.2847,3.7583,7.73425,5.35686,5.32832,5.32826,5.32968,10,2,1,1,464.0,-0.467,0.349,0.013,-0.068,0.025,0.038,0.086,-0.042,0.022,0.08,-0.031,-0.075,0,0.69292,-0.06868,1.84674,-0.18334,1.85684,-0.18347,1.94138,-0.17497,0.55136,-0.0807,0.23727,0,1,-0.14516333333333334,-0.12783499999999998,0.017328333333333362,-1.9037599999999997,0.11184999999999999,0.11378,0.15953,5974.244621415,-18962.77624049,2973.876025501,-2984.0237215
1aeu05.log,-0.26165,-0.23639,-0.23126,-0.22357,-0.21519,-0.21219,-0.20326,-0.17963,-0.17605,-0.16051,-0.06686,-0.06426,-0.01851,0.00685,0.0168,0.0238,0.02465,0.0338,0.04702,0.04834,19933.463,-0.0,0.8582,-2.049,3.3332,4.0056,-3.8097,-8.6759,12.4856,-2.2065,0.4766,-1.8105,4.6612,-32.2355,86.3461,-3.6668,-35.8021,8.5005,17.8435,-25.4616,-7.8558,3.5902,7.07204,5.45693,5.44532,5.43003,5.44872,10,2,1,1,464.0,-0.467,0.349,0.013,-0.068,0.025,0.038,0.086,-0.042,0.022,0.08,-0.031,-0.075,0,0.96117,-0.30517,0.96088,-0.29119,0.95123,-0.26105,0.96371,-0.28473,0.97523,-0.31573,0.87905,0,5,-0.28580333333333335,-0.30023,-0.014426666666666643,-0.9343400000000002,0.09365000000000001,0.11179000000000001,0.16112,5974.244621415,-18962.90405974,2974.910393389,-2984.01041309
1aeu12.log,-0.39305,-0.37635,-0.37302,-0.35377,-0.34148,-0.33616,-0.32536,-0.31947,-0.30007,-0.28948,-0.19655,-0.17819,-0.17769,-0.14696,-0.12192,-0.10304,-0.0895,-0.07717,-0.07421,-0.06401,19837.2709,1.0,0.938,-1.8894,3.8531,4.3927,7.4613,1.0557,-8.517,-0.3988,0.5111,-1.2029,3.442,-16.4304,134.2509,7.2041,-5.2235,-4.4018,7.6124,-29.7986,-20.846,17.4721,7.435,5.38096,5.34874,5.35421,5.34536,10,2,1,1,464.0,-0.467,0.349,0.013,-0.068,0.025,0.038,0.086,-0.042,0.022,0.08,-0.031,-0.075,0,0.4659,-0.29946,0.94088,-0.4231,0.96442,-0.41938,0.96324,-0.37705,0.41046,-0.32714,0.52923,1,2,-0.38064666666666663,-0.352095,0.028551666666666642,-0.9975,0.09293000000000001,0.12188000000000002,0.14178,5974.244621415,-18925.09605584,2973.481665189,-2983.8329107
1aeu16.log,-0.37667,-0.37622,-0.35096,-0.34264,-0.33893,-0.32968,-0.32743,-0.32186,-0.29912,-0.29029,-0.18014,-0.17936,-0.12322,-0.09881,-0.09092,-0.07834,-0.07546,-0.06084,-0.05952,-0.05695,19838.3233,1.0,0.8725,-1.7552,3.4279,3.9487,8.4064,2.6127,-11.0191,-2.9082,0.9268,-1.2332,0.389,-14.7191,129.4959,5.4571,-2.4266,-6.0488,8.3499,-28.6993,-21.8123,18.8124,6.77288,5.48983,5.46332,5.46589,5.46405,10,2,1,1,464.0,-0.467,0.349,0.013,-0.068,0.025,0.038,0.086,-0.042,0.022,0.08,-0.031,-0.075,0,0.95878,-0.52869,0.95349,-0.51268,0.94532,-0.50599,0.95428,-0.50268,0.96836,-0.54007,1.1503,1,6,-0.5157866666666667,-0.521375,-0.005588333333333306,-0.9349500000000002,0.11015,0.11976,0.19863999999999998,5974.244621415,-18924.93675537,2974.535357001,-2983.83399368
1aom01.log,-0.23455,-0.22751,-0.22163,-0.21807,-0.21282,-0.18431,-0.17277,-0.17227,-0.16736,-0.16598,-0.05967,-0.05841,-0.01621,0.01069,0.02193,0.0236,0.02594,0.02881,0.03439,0.0448,22445.5116,-0.0,-0.4764,2.5688,-0.319,2.632,-15.9377,-13.8252,29.7629,0.0738,0.0456,5.4075,18.0529,38.5999,-7.3936,-1.6595,34.6751,-7.9672,-17.489,48.2315,13.7708,14.9221,7.92768,5.30873,5.31541,5.29887,5.30197,11,0,1,0,422.0,0.178,-0.664,0.146,0.009,-0.003,0.053,-0.167,0.002,-0.097,-0.049,-0.017,0.049,0,1.20077,-0.11132,1.83398,-0.17062,1.851,-0.1725,1.44868,-0.13055,0.66713,-0.07913,0.03744,0,1,-0.15147999999999998,-0.10484,0.04663999999999997,-2.76994,0.10630999999999999,0.10895000000000002,0.15606,7168.006653261,-21788.72450532,3161.958083856,-3173.07075894
1aom05.log,-0.25152,-0.24864,-0.22773,-0.22546,-0.21543,-0.21313,-0.20933,-0.18281,-0.10438,-0.1035,-0.04424,-0.03078,-0.02476,0.00171,0.00408,0.01269,0.01906,0.02336,0.02454,0.0386,22460.1699,-0.0,-0.4362,3.6499,-0.0844,3.6768,-24.9067,-22.9478,47.8545,0.0421,-3.7065,6.7524,27.2825,60.2742,-1.5019,-8.2926,51.2842,-7.2965,-18.0227,49.6404,15.1239,23.0432,7.58222,5.31522,5.31412,5.3092,5.31475,11,0,1,0,422.0,0.178,-0.664,0.146,0.009,-0.003,0.053,-0.167,0.002,-0.097,-0.049,-0.017,0.049,0,0.66409,-0.21507,0.95683,-0.31131,0.96341,-0.27936,0.76174,-0.22761,0.42993,-0.19593,0.37474,0,5,-0.26858,-0.21177,0.05680999999999997,-1.39266,0.05925999999999999,0.0736,0.15805,7168.006653261,-21784.9914903,3162.089590611,-3172.96481561
1aom12.log,-0.36754,-0.36595,-0.33962,-0.339,-0.3297,-0.32381,-0.3182,-0.31138,-0.2897,-0.28202,-0.17151,-0.17073,-0.15118,-0.13122,-0.11727,-0.0892,-0.08611,-0.08351,-0.07125,-0.06259,22346.5229,1.0,-0.5442,2.2935,-0.468,2.4032,-7.6056,-7.9467,15.5523,1.1335,1.1188,5.8753,4.3747,26.9148,-2.411,7.1609,5.5577,-17.1483,-19.0959,41.0617,11.1376,3.4519,7.57294,5.33952,5.34629,5.33184,5.33141,11,0,1,0,422.0,0.178,-0.664,0.146,0.009,-0.003,0.053,-0.167,0.002,-0.097,-0.049,-0.017,0.049,0,0.66534,-0.32897,0.95371,-0.40903,0.96278,-0.38539,0.76867,-0.34242,0.43733,-0.30069,0.38486,1,2,-0.37446333333333337,-0.32155500000000004,0.052908333333333335,-1.37583,0.11051,0.11897000000000002,0.16019999999999998,7168.006653261,-21748.81366504,3161.62413991,-3172.89531603
1aom16.log,-0.34287,-0.34273,-0.33703,-0.33098,-0.32571,-0.32032,-0.31693,-0.30666,-0.22008,-0.21992,-0.15394,-0.13945,-0.13115,-0.09321,-0.09093,-0.08802,-0.08237,-0.06608,-0.06499,-0.0542,22351.3575,1.0,-0.5735,2.6392,-0.4294,2.7347,-9.1711,-9.8967,19.0678,1.2605,0.465,6.155,5.7744,35.2371,-1.7223,4.6523,8.5459,-16.5959,-19.0516,41.1674,11.0956,5.013,7.58148,5.33852,5.33874,5.33673,5.33797,11,0,1,0,422.0,0.178,-0.664,0.146,0.009,-0.003,0.053,-0.167,0.002,-0.097,-0.049,-0.017,0.049,0,0.66043,-0.3272,0.95772,-0.41444,0.96576,-0.38838,0.76169,-0.33956,0.4307,-0.30209,0.37533,1,6,-0.37667333333333336,-0.320825,0.05584833333333333,-1.3915199999999999,0.06598000000000001,0.08063000000000001,0.17551,7168.006653261,-21748.46162793,3161.88931333,-3172.76082091
1arp01.log,-0.24323,-0.23601,-0.23202,-0.22416,-0.21781,-0.19143,-0.17904,-0.17632,-0.17561,-0.1742,-0.06254,-0.06105,-0.01791,0.00577,0.01296,0.01571,0.02522,0.03087,0.037,0.04748,19694.0005,-0.0,2.3849,0.2575,3.2881,4.0701,-7.2354,-6.6179,13.8534,2.72,0.782,0.1483,50.8475,-16.8622,92.5978,15.2305,7.2499,3.8197,32.0999,6.7402,-12.9516,1.8397,7.75834,5.35117,5.31925,5.32546,5.32761,12,2,1,1,453.0,-0.903,0.66,0.212,0.067,-0.011,-0.15,0.021,0.057,-0.013,0.03,0.003,-0.015,0,1.90984,-0.17121,1.88295,-0.18625,1.88247,-0.18547,0.72136,-0.07137,0.50579,-0.07765,0.2135,0,1,-0.18097666666666667,-0.07450999999999999,0.10646666666666668,-4.44811,0.11166,0.11456,0.15841,5989.352387624,-18993.21373562,2973.905259273,-2984.02653487
1arp05.log,-0.26036,-0.2362,-0.23042,-0.222,-0.21427,-0.21144,-0.20126,-0.17872,-0.17498,-0.1578,-0.06695,-0.06192,-0.01792,0.0056,0.01708,0.02375,0.02538,0.03382,0.04709,0.04807,19696.2873,0.0,2.3234,0.2184,3.1377,3.9103,-6.6007,-5.9671,12.5679,3.5093,0.8571,0.1915,46.7548,-17.8456,91.1374,15.1785,6.1619,3.0078,31.4349,6.8551,-13.5389,1.1038,7.07609,5.45726,5.44051,5.435,5.44349,12,2,1,1,453.0,-0.903,0.66,0.212,0.067,-0.011,-0.15,0.021,0.057,-0.013,0.03,0.003,-0.015,0,0.96266,-0.28305,0.95258,-0.26302,0.95611,-0.28937,0.96273,-0.30649,0.97565,-0.31817,0.87449,0,5,-0.27848,-0.31233,-0.03384999999999999,-0.9329699999999996,0.09085,0.11306,0.1608,5989.352387624,-18993.33003149,2974.964475333,-2984.00813972
1arp12.log,-0.39122,-0.37454,-0.37248,-0.3544,-0.34302,-0.33134,-0.32567,-0.31992,-0.29861,-0.28898,-0.19331,-0.17788,-0.17626,-0.14098,-0.12187,-0.10342,-0.09115,-0.0781,-0.07464,-0.06444,19601.161,1.0,2.1079,0.1581,3.5841,4.161,7.5923,-0.8301,-6.7622,3.7395,0.8198,0.498,21.4735,-5.4432,143.4154,5.4987,-3.1523,-32.5228,28.8626,0.97,-17.5137,-9.5068,7.45255,5.36936,5.34879,5.34532,5.35328,12,2,1,1,453.0,-0.903,0.66,0.212,0.067,-0.011,-0.15,0.021,0.057,-0.013,0.03,0.003,-0.015,0,0.93946,-0.36928,0.97308,-0.45249,0.97011,-0.39601,0.47869,-0.30034,0.38535,-0.32074,0.5121,1,2,-0.4059266666666666,-0.31054000000000004,0.09538666666666656,-2.01861,0.09567,0.12072999999999998,0.14365999999999998,5989.352387624,-18955.51883937,2973.524290663,-2983.83559431
1arp16.log,-0.37656,-0.37429,-0.35036,-0.34167,-0.3366,-0.32812,-0.32509,-0.32203,-0.29844,-0.28959,-0.17959,-0.17829,-0.12306,-0.09941,-0.09301,-0.07906,-0.07556,-0.06129,-0.05964,-0.0549,19602.3626,1.0,2.0521,0.2648,3.2643,3.8648,6.7282,2.5684,-9.2966,2.932,0.7629,0.7953,19.5328,-3.128,138.3019,4.6575,-2.3327,-31.2609,28.4672,2.0094,-17.5871,-10.3832,6.78657,5.48511,5.46398,5.46521,5.4636,12,2,1,1,453.0,-0.903,0.66,0.212,0.067,-0.011,-0.15,0.021,0.057,-0.013,0.03,0.003,-0.015,0,0.95313,-0.49522,0.9477,-0.50435,0.9487,-0.50462,0.95877,-0.52445,0.9686,-0.53762,1.13622,1,6,-0.5013966666666666,-0.5310349999999999,-0.029638333333333322,-0.9221600000000001,0.11000000000000001,0.12014999999999998,0.19896999999999998,5989.352387624,-18955.43502311,2974.59823,-2983.83445512
1ash01.log,-0.25337,-0.24659,-0.24357,-0.23406,-0.22841,-0.22344,-0.21331,-0.21194,-0.18937,-0.18442,-0.10263,-0.0724,-0.06989,-0.02266,-0.00881,-0.0003,0.00211,0.01032,0.01598,0.0233,20230.732,-0.0,-2.2683,0.9481,7.4592,7.8539,-1.2979,6.4212,-5.1234,-1.0756,-3.6639,0.7124,-33.6393,-20.1365,166.9182,-17.0597,6.7229,-23.8279,-36.3175,24.9025,-15.0766,-6.7818,7.68871,5.31954,5.32692,5.32548,5.33252,13,3,1,3,540.0,-0.114,-0.405,-0.068,-0.029,-0.019,0.066,0.124,0.012,0.106,-0.113,-0.035,0.052,0,1.52621,-0.19558,1.399,-0.20818,1.86679,-0.24328,1.20081,-0.16607,0.77071,-0.16789,0.27832,0,1,-0.21568,-0.16698000000000002,0.04869999999999999,-2.82048,0.08179,0.11697,0.14205,6190.161967079,-19566.82670461,3047.192444308,-3057.87529736
1ash12.log,-0.36603,-0.35919,-0.34732,-0.34304,-0.34017,-0.33629,-0.33576,-0.32791,-0.32302,-0.29738,-0.19911,-0.19488,-0.15737,-0.13491,-0.11436,-0.10813,-0.09688,-0.08826,-0.08564,-0.06655,20133.7603,1.0,-2.1967,1.0594,6.6262,7.0608,14.2902,18.937,-33.2272,-1.1651,-2.6892,1.4318,-15.8889,-7.2448,200.2804,-1.8592,3.0674,-46.4457,-41.2368,19.2053,-41.3219,3.5488,7.56685,5.28083,5.28641,5.29415,5.29729,13,3,1,3,540.0,-0.114,-0.405,-0.068,-0.029,-0.019,0.066,0.124,0.012,0.106,-0.113,-0.035,0.052,0,0.74188,-0.30086,0.2797,-0.21679,0.87551,-0.33745,0.57269,-0.26959,0.36543,-0.26782,0.39663,1,2,-0.28503333333333336,-0.26870499999999997,0.01632833333333339,-0.9589699999999999,0.09826999999999997,0.12813999999999998,0.17053999999999997,6190.161967079,-19531.58935712,3047.241971176,-3057.67170852
1ash16.log,-0.35201,-0.34974,-0.34107,-0.33875,-0.33766,-0.33177,-0.32745,-0.32059,-0.31766,-0.2404,-0.19732,-0.14584,-0.14407,-0.14087,-0.10246,-0.09596,-0.08658,-0.07775,-0.06247,-0.05162,20132.8013,1.0,-1.9039,1.0559,6.9604,7.2929,17.0669,18.0696,-35.1366,-0.1668,-2.6231,1.4007,-8.2778,-8.488,203.7259,2.8594,-0.5456,-47.8634,-41.1215,19.9348,-40.7975,3.2281,7.50799,5.31356,5.32089,5.33397,5.32775,13,3,1,3,540.0,-0.114,-0.405,-0.068,-0.029,-0.019,0.066,0.124,0.012,0.106,-0.113,-0.035,0.052,0,0.77476,-0.33891,0.96715,-0.40301,0.97714,-0.42367,0.6135,-0.30871,0.4609,-0.31783,0.45396,1,6,-0.38853,-0.31327,0.07526,-1.6446499999999997,0.04308000000000001,0.17182,0.17651999999999998,6190.161967079,-19531.5014999,3047.413271021,-3057.59178346
1bek01.log,-0.24435,-0.23636,-0.23101,-0.22533,-0.21926,-0.19094,-0.18268,-0.17741,-0.17592,-0.17457,-0.06459,-0.06333,-0.01886,0.00654,0.01258,0.01389,0.02376,0.02906,0.03797,0.04348,19952.6736,-0.0,0.8911,-2.455,3.761,4.5789,-5.1884,-7.6558,12.8442,-3.3202,1.8867,-4.9834,-1.8808,-31.3456,94.9965,0.7337,-39.1346,13.5996,17.5134,-34.6662,-7.5383,0.0688,7.72875,5.37245,5.32015,5.32155,5.34151,14,2,1,1,462.0,-0.595,0.151,0.109,0.11,0.007,0.021,0.157,0.046,0.362,-0.008,0.01,0.005,0,0.77896,-0.07767,1.88205,-0.18605,1.82283,-0.18101,1.84786,-0.16915,0.54791,-0.08133,0.24249,0,1,-0.14824333333333334,-0.12524,0.023003333333333348,-2.0880699999999996,0.10998000000000001,0.11259,0.15855000000000002,5969.899703653,-18954.0687294,2973.868301877,-2984.0068703
