file_name,HOMO-2,HOMO-1,HOMO,LUMO,LUMO+1,LUMO+2,spatial_extent_R2_au,net_charge,dipole.X,dipole.Y,dipole.Z,dipole.Tot,traceless_quadrupole.XX,traceless_quadrupole.YY,traceless_quadrupole.ZZ,traceless_quadrupole.XY,traceless_quadrupole.XZ,traceless_quadrupole.YZ,octapole.XXX,octapole.YYY,octapole.ZZZ,octapole.XYY,octapole.XXY,octapole.XXZ,octapole.XZZ,octapole.YZZ,octapole.YYZ,octapole.XYZ,natural_population.atoms[0].valence,natural_population.atoms[1].valence,natural_population.atoms[2].valence,natural_population.atoms[3].valence,natural_population.atoms[4].valence,PDB-ID,function,axial1,axial2,pocket_volume,saddling,ruffling,doming,breathing,rotation,wavx,wavy,pro,nstr,mstr,transx,transy,solute,lft_orbitals.Fe.d_xy.occupancy,lft_orbitals.Fe.d_xy.energy,lft_orbitals.Fe.d_xz.occupancy,lft_orbitals.Fe.d_xz.energy,lft_orbitals.Fe.d_yz.occupancy,lft_orbitals.Fe.d_yz.energy,lft_orbitals.Fe.d_(x2-y2).occupancy,lft_orbitals.Fe.d_(x2-y2).energy,lft_orbitals.Fe.d_z2.occupancy,lft_orbitals.Fe.d_z2.energy,iron_natural_charge,charge,multiplicity,t_2g_energy_mean,e_g_energy_mean,lft_energy_delta,lft_occupancy_delta,homo_lumo_gap,homo1_lumo1_gap,homo2_lumo2_gap,orbital_distortion_type,dx2y2_dz2_diff,dz2_dxy_diff,dxy_dxz_dyz_diff,eg_t2g_diff,overview_N-N_au,overview_E-N_au,overview_KE_au,total_energies[0]
1aet16.log,-0.31747,-0.23667,-0.23338,-0.18295,-0.16779,-0.16534,19857.743,1.0,0.1834,0.1696,2.7516,2.7629,7.6979,2.6566,-10.3545,-2.9515,-2.1339,-4.8979,20.0815,4.157,120.875,8.2107,-11.7197,-3.7749,2.9869,2.1335,-26.8751,36.2218,7.45784,5.36976,5.36958,5.33717,5.33223,9,2,1,1,469.0,-0.472,0.384,0.034,-0.101,-0.01,0.075,0.131,-0.001,0.027,-0.071,-0.003,-0.004,0,0.55335,-0.3152,0.96844,-0.4208,0.96774,-0.44515,0.87391,-0.37333,0.39717,-0.31835,0.50156,1,6,-0.39371666666666666,-0.34584000000000004,0.04787666666666662,-1.2184500000000003,0.05043,0.06888,0.15213,2.0,-0.05497999999999997,-0.0031500000000000417,0.11777500000000002,0.04787666666666662,5991.317149621,-18958.20972182,2973.487893466,-2983.62439675
1aeu01.log,-0.17804,-0.17654,-0.17567,-0.06382,-0.06276,-0.01851,19930.9779,-0.0,0.9142,-2.0604,3.4151,4.092,-4.5979,-8.851,13.4489,-2.5559,0.2708,-1.8572,6.1528,-32.901,86.6032,-2.5065,-36.364,8.7879,17.9275,-26.0713,-8.2847,3.7583,7.73425,5.35686,5.32832,5.32826,5.32968,10,2,1,1,464.0,-0.467,0.349,0.013,-0.068,0.025,0.038,0.086,-0.042,0.022,0.08,-0.031,-0.075,0,0.69292,-0.06868,1.84674,-0.18334,1.85684,-0.18347,1.94138,-0.17497,0.55136,-0.0807,0.23727,0,1,-0.14516333333333334,-0.12783499999999998,0.017328333333333362,-1.9037599999999997,0.11184999999999999,0.11378,0.15953,2.0,-0.09426999999999999,-0.012019999999999989,0.11472499999999998,0.017328333333333362,5974.244621415,-18962.77624049,2973.876025501,-2984.0237215
1aeu12.log,-0.31947,-0.30007,-0.28948,-0.19655,-0.17819,-0.17769,19837.2709,1.0,0.938,-1.8894,3.8531,4.3927,7.4613,1.0557,-8.517,-0.3988,0.5111,-1.2029,3.442,-16.4304,134.2509,7.2041,-5.2235,-4.4018,7.6124,-29.7986,-20.846,17.4721,7.435,5.38096,5.34874,5.35421,5.34536,10,2,1,1,464.0,-0.467,0.349,0.013,-0.068,0.025,0.038,0.086,-0.042,0.022,0.08,-0.031,-0.075,0,0.4659,-0.29946,0.94088,-0.4231,0.96442,-0.41938,0.96324,-0.37705,0.41046,-0.32714,0.52923,1,2,-0.38064666666666663,-0.352095,0.028551666666666642,-0.9975,0.09293000000000001,0.12188000000000002,0.14178,2.0,-0.04991000000000001,-0.027679999999999982,0.12177999999999994,0.028551666666666642,5974.244621415,-18925.09605584,2973.481665189,-2983.8329107
1aom01.log,-0.17227,-0.16736,-0.16598,-0.05967,-0.05841,-0.01621,22445.5116,-0.0,-0.4764,2.5688,-0.319,2.632,-15.9377,-13.8252,29.7629,0.0738,0.0456,5.4075,18.0529,38.5999,-7.3936,-1.6595,34.6751,-7.9672,-17.489,48.2315,13.7708,14.9221,7.92768,5.30873,5.31541,5.29887,5.30197,11,0,1,0,422.0,0.178,-0.664,0.146,0.009,-0.003,0.053,-0.167,0.002,-0.097,-0.049,-0.017,0.049,0,1.20077,-0.11132,1.83398,-0.17062,1.851,-0.1725,1.44868,-0.13055,0.66713,-0.07913,0.03744,0,1,-0.15147999999999998,-0.10484,0.04663999999999997,-2.76994,0.10630999999999999,0.10895000000000002,0.15606,2.0,-0.051419999999999993,0.032189999999999996,0.06023999999999999,0.04663999999999997,7168.006653261,-21788.72450532,3161.958083856,-3173.07075894
1aom05.log,-0.18281,-0.10438,-0.1035,-0.04424,-0.03078,-0.02476,22460.1699,-0.0,-0.4362,3.6499,-0.0844,3.6768,-24.9067,-22.9478,47.8545,0.0421,-3.7065,6.7524,27.2825,60.2742,-1.5019,-8.2926,51.2842,-7.2965,-18.0227,49.6404,15.1239,23.0432,7.58222,5.31522,5.31412,5.3092,5.31475,11,0,1,0,422.0,0.178,-0.664,0.146,0.009,-0.003,0.053,-0.167,0.002,-0.097,-0.049,-0.017,0.049,0,0.66409,-0.21507,0.95683,-0.31131,0.96341,-0.27936,0.76174,-0.22761,0.42993,-0.19593,0.37474,0,5,-0.26858,-0.21177,0.05680999999999997,-1.39266,0.05925999999999999,0.0736,0.15805,2.0,-0.031680000000000014,0.019140000000000018,0.080265,0.05680999999999997,7168.006653261,-21784.9914903,3162.089590611,-3172.96481561
1aom12.log,-0.31138,-0.2897,-0.28202,-0.17151,-0.17073,-0.15118,22346.5229,1.0,-0.5442,2.2935,-0.468,2.4032,-7.6056,-7.9467,15.5523,1.1335,1.1188,5.8753,4.3747,26.9148,-2.411,7.1609,5.5577,-17.1483,-19.0959,41.0617,11.1376,3.4519,7.57294,5.33952,5.34629,5.33184,5.33141,11,0,1,0,422.0,0.178,-0.664,0.146,0.009,-0.003,0.053,-0.167,0.002,-0.097,-0.049,-0.017,0.049,0,0.66534,-0.32897,0.95371,-0.40903,0.96278,-0.38539,0.76867,-0.34242,0.43733,-0.30069,0.38486,1,2,-0.37446333333333337,-0.32155500000000004,0.052908333333333335,-1.37583,0.11051,0.11897000000000002,0.16019999999999998,2.0,-0.04172999999999999,0.028279999999999972,0.06824000000000002,0.052908333333333335,7168.006653261,-21748.81366504,3161.62413991,-3172.89531603
1aom16.log,-0.30666,-0.22008,-0.21992,-0.15394,-0.13945,-0.13115,22351.3575,1.0,-0.5735,2.6392,-0.4294,2.7347,-9.1711,-9.8967,19.0678,1.2605,0.465,6.155,5.7744,35.2371,-1.7223,4.6523,8.5459,-16.5959,-19.0516,41.1674,11.0956,5.013,7.58148,5.33852,5.33874,5.33673,5.33797,11,0,1,0,422.0,0.178,-0.664,0.146,0.009,-0.003,0.053,-0.167,0.002,-0.097,-0.049,-0.017,0.049,0,0.66043,-0.3272,0.95772,-0.41444,0.96576,-0.38838,0.76169,-0.33956,0.4307,-0.30209,0.37533,1,6,-0.37667333333333336,-0.320825,0.05584833333333333,-1.3915199999999999,0.06598000000000001,0.08063000000000001,0.17551,2.0,-0.03746999999999995,0.025109999999999966,0.07421,0.05584833333333333,7168.006653261,-21748.46162793,3161.88931333,-3172.76082091
1arp01.log,-0.17632,-0.17561,-0.1742,-0.06254,-0.06105,-0.01791,19694.0005,-0.0,2.3849,0.2575,3.2881,4.0701,-7.2354,-6.6179,13.8534,2.72,0.782,0.1483,50.8475,-16.8622,92.5978,15.2305,7.2499,3.8197,32.0999,6.7402,-12.9516,1.8397,7.75834,5.35117,5.31925,5.32546,5.32761,12,2,1,1,453.0,-0.903,0.66,0.212,0.067,-0.011,-0.15,0.021,0.057,-0.013,0.03,0.003,-0.015,0,1.90984,-0.17121,1.88295,-0.18625,1.88247,-0.18547,0.72136,-0.07137,0.50579,-0.07765,0.2135,0,1,-0.18097666666666667,-0.07450999999999999,0.10646666666666668,-4.44811,0.11166,0.11456,0.15841,1.0,0.006279999999999994,0.09356,0.014649999999999996,0.10646666666666668,5989.352387624,-18993.21373562,2973.905259273,-2984.02653487
1arp12.log,-0.31992,-0.29861,-0.28898,-0.19331,-0.17788,-0.17626,19601.161,1.0,2.1079,0.1581,3.5841,4.161,7.5923,-0.8301,-6.7622,3.7395,0.8198,0.498,21.4735,-5.4432,143.4154,5.4987,-3.1523,-32.5228,28.8626,0.97,-17.5137,-9.5068,7.45255,5.36936,5.34879,5.34532,5.35328,12,2,1,1,453.0,-0.903,0.66,0.212,0.067,-0.011,-0.15,0.021,0.057,-0.013,0.03,0.003,-0.015,0,0.93946,-0.36928,0.97308,-0.45249,0.97011,-0.39601,0.47869,-0.30034,0.38535,-0.32074,0.5121,1,2,-0.4059266666666666,-0.31054000000000004,0.09538666666666656,-2.01861,0.09567,0.12072999999999998,0.14365999999999998,1.0,0.02040000000000003,0.04853999999999997,0.05497000000000002,0.09538666666666656,5989.352387624,-18955.51883937,2973.524290663,-2983.83559431
1bek01.log,-0.17741,-0.17592,-0.17457,-0.06459,-0.06333,-0.01886,19952.6736,-0.0,0.8911,-2.455,3.761,4.5789,-5.1884,-7.6558,12.8442,-3.3202,1.8867,-4.9834,-1.8808,-31.3456,94.9965,0.7337,-39.1346,13.5996,17.5134,-34.6662,-7.5383,0.0688,7.72875,5.37245,5.32015,5.32155,5.34151,13,2,1,1,462.0,-0.595,0.151,0.109,0.11,0.007,0.021,0.157,0.046,0.362,-0.008,0.01,0.005,0,0.77896,-0.07767,1.88205,-0.18605,1.82283,-0.18101,1.84786,-0.16915,0.54791,-0.08133,0.24249,0,1,-0.14824333333333334,-0.12524,0.023003333333333348,-2.0880699999999996,0.10998000000000001,0.11259,0.15855000000000002,2.0,-0.08782,-0.0036599999999999966,0.10586,0.023003333333333348,5969.899703653,-18954.0687294,2973.868301877,-2984.0068703
1bek05.log,-0.17636,-0.17204,-0.12562,-0.06493,-0.06436,-0.01891,19953.5316,-0.0,0.8889,-2.3689,4.1911,4.8956,-5.4803,-7.5871,13.0674,-3.2717,2.0581,-5.2061,-1.143,-29.0802,100.0119,1.3268,-36.6723,13.9017,17.1851,-34.7421,-7.3993,0.1168,7.19566,5.46432,5.42222,5.42541,5.42328,13,2,1,1,462.0,-0.595,0.151,0.109,0.11,0.007,0.021,0.157,0.046,0.362,-0.008,0.01,0.005,0,0.94536,-0.24554,0.95969,-0.26297,0.95003,-0.25705,0.96464,-0.20578,0.97343,-0.29674,0.75612,0,5,-0.2551866666666667,-0.25126,0.003926666666666689,-0.9170099999999999,0.06069000000000001,0.10768,0.15744999999999998,1.0,0.09096000000000001,-0.051199999999999996,0.014469999999999955,0.003926666666666689,5969.899703653,-18955.42836851,2974.913885395,-2983.98970609
1bek12.log,-0.31967,-0.30067,-0.28916,-0.19529,-0.17949,-0.17787,19858.711,1.0,0.9546,-2.183,4.3359,4.9474,6.8491,1.8521,-8.7013,-1.7114,2.3877,-4.6284,-0.1329,-12.624,146.7711,5.0526,-3.9245,2.5539,10.2566,-41.4446,-25.1535,18.4624,7.42695,5.3932,5.34065,5.34776,5.34802,13,2,1,1,462.0,-0.595,0.151,0.109,0.11,0.007,0.021,0.157,0.046,0.362,-0.008,0.01,0.005,0,0.50672,-0.30729,0.96849,-0.43171,0.91437,-0.40045,0.91759,-0.37188,0.43721,-0.33248,0.53756,1,2,-0.3798166666666667,-0.35218,0.027636666666666698,-1.03478,0.09386999999999998,0.12117999999999998,0.1418,2.0,-0.03939999999999999,-0.02518999999999999,0.10879,0.027636666666666698,5969.899703653,-18916.47510625,2973.492448254,-2983.81792944
1bem01.log,-0.17733,-0.1754,-0.17378,-0.06535,-0.0633,-0.01939,19887.3805,-0.0,0.7113,-2.1593,3.6999,4.3425,-4.316,-8.4461,12.7621,-2.4763,1.7444,-1.902,-9.219,-32.2876,79.4661,0.9819,-38.3718,11.7406,17.0372,-25.5245,-8.2642,6.4464,7.71914,5.35597,5.33237,5.32494,5.34444,14,2,1,1,445.0,-0.587,0.442,-0.078,0.168,0.03,-0.043,0.005,-0.051,0.387,-0.107,0.06,0.102,0,0.84499,-0.08074,1.89239,-0.18556,1.86545,-0.18257,1.76696,-0.1598,0.50738,-0.07477,0.25117,0,1,-0.14962333333333333,-0.117285,0.03233833333333333,-2.32849,0.10842999999999998,0.1121,0.15794,2.0,-0.08503,0.005970000000000003,0.103325,0.03233833333333333,5974.9977985,-18964.32477278,2973.846881806,-2983.99917399
1beq01.log,-0.1784,-0.17679,-0.17559,-0.06605,-0.06244,-0.01994,19935.7504,-0.0,0.7771,-2.4346,2.9937,3.9362,-5.1667,-7.5499,12.7165,-2.7374,0.7678,-3.8898,-7.213,-28.1321,85.4995,4.6456,-37.9808,6.5459,14.054,-35.513,-8.7771,-0.9743,7.73012,5.36303,5.32986,5.32683,5.32812,15,2,1,1,453.0,-0.522,0.37,0.176,0.349,0.028,-0.309,-0.042,-0.27,0.139,0.124,0.059,0.047,0,0.97829,-0.09503,1.85072,-0.18363,1.84398,-0.18342,1.66206,-0.15233,0.55662,-0.08264,0.24106,0,1,-0.15402666666666667,-0.117485,0.03654166666666667,-2.4543099999999995,0.10954,0.11435000000000001,0.15846,2.0,-0.06968999999999999,0.012389999999999998,0.08849499999999999,0.03654166666666667,5976.259463032,-18966.72979078,2973.880659085,-2984.00172916
1bva01.log,-0.17708,-0.17505,-0.17389,-0.06363,-0.06283,-0.01849,20004.5411,-0.0,0.2804,-2.0129,3.3965,3.9581,-3.7546,-10.2152,13.9698,-0.0527,2.0532,-0.6133,-9.5965,-30.9352,95.5757,1.0675,-36.7025,6.2249,11.9722,-27.7285,-7.8461,-5.1804,7.73139,5.32828,5.3358,5.32203,5.36688,16,2,1,1,393.0,-0.37,0.263,0.081,-0.066,-0.006,-0.099,0.151,-0.116,0.052,-0.015,-0.03,-0.03,0,0.93032,-0.08807,1.86754,-0.18395,1.86233,-0.18239,1.69282,-0.15315,0.52935,-0.07738,0.23962,0,1,-0.15147,-0.115265,0.03620499999999999,-2.43802,0.11025999999999998,0.11222000000000001,0.15858999999999998,2.0,-0.07577,0.010689999999999991,0.0951,0.03620499999999999,5965.196523396,-18944.79555062,2973.852322138,-2984.01165289
1bva12.log,-0.32031,-0.29957,-0.28863,-0.19213,-0.17823,-0.17718,19910.35,1.0,0.2798,-1.8607,3.7853,4.2272,7.3831,0.7999,-8.183,-1.7316,2.2863,-0.1363,1.4282,-19.2639,145.2748,1.4692,-4.7413,-5.778,0.9662,-29.9055,-28.6092,4.0821,7.42436,5.34791,5.35967,5.34353,5.38789,16,2,1,1,393.0,-0.37,0.263,0.081,-0.066,-0.006,-0.099,0.151,-0.116,0.052,-0.015,-0.03,-0.03,0,0.55653,-0.31304,0.92403,-0.40131,0.95973,-0.43073,0.87234,-0.36662,0.42686,-0.32877,0.5394,1,2,-0.3816933333333334,-0.347695,0.03399833333333341,-1.1410900000000002,0.0965,0.12134,0.14312999999999998,2.0,-0.037849999999999995,-0.015730000000000022,0.10298000000000002,0.03399833333333341,5965.196523396,-18907.16819583,2973.468445567,-2983.82260418
1bz601.log,-0.17818,-0.1766,-0.17558,-0.06311,-0.06271,-0.01769,20040.6265,0.0,-0.9063,-1.6186,3.1921,3.692,-4.3653,-9.2577,13.6231,2.4324,-4.0865,-2.0334,-4.1074,-33.6826,94.4367,0.1722,-34.4825,7.914,-23.3961,-22.2245,-19.2623,1.7039,7.73255,5.33452,5.32699,5.34754,5.32569,17,3,1,1,507.0,0.038,-0.018,-0.199,-0.163,-0.001,0.192,0.048,-0.05,0.005,0.015,-0.006,0.014,0,0.73097,-0.0714,1.88444,-0.1864,1.84802,-0.18333,1.8937,-0.17054,0.52914,-0.07856,0.23902,0,1,-0.14704333333333333,-0.12455,0.022493333333333337,-2.04059,0.11247000000000001,0.11389,0.16049,2.0,-0.09197999999999999,-0.00716,0.113465,0.022493333333333337,5963.939510215,-18942.19452379,2973.866465517,-2984.02636583
1bz605.log,-0.1765,-0.17315,-0.12346,-0.06451,-0.06372,-0.01795,20041.0069,-0.0,-0.8667,-1.6366,3.3522,3.8298,-4.1444,-9.0202,13.1646,2.6187,-4.2072,-2.0582,-2.4369,-33.0511,96.0434,0.972,-33.8128,7.5971,-23.5314,-22.3463,-19.446,1.5756,7.19893,5.43672,5.4241,5.44394,5.42861,17,3,1,1,507.0,0.038,-0.018,-0.199,-0.163,-0.001,0.192,0.048,-0.05,0.005,0.015,-0.006,0.014,0,0.95611,-0.24152,0.95885,-0.25891,0.95152,-0.25656,0.96627,-0.19547,0.97603,-0.2942,0.75296,0,5,-0.25233,-0.24483500000000002,0.007494999999999974,-0.9241800000000002,0.05895,0.10943,0.15855,1.0,0.09873000000000001,-0.052680000000000005,0.01621499999999998,0.007494999999999974,5963.939510215,-18943.79747596,2974.959322864,-2984.00491886
1bz612.log,-0.32164,-0.29937,-0.28942,-0.19511,-0.17786,-0.17754,19946.3674,1.0,-0.938,-1.4543,3.3029,3.7288,7.1891,0.5266,-7.7156,0.1666,-4.5111,-2.8527,-1.3698,-18.2807,147.7096,-6.595,-3.7633,-19.5956,-17.0101,-25.6335,-49.9994,0.8104,7.43029,5.36022,5.34715,5.3725,5.34415,17,3,1,1,507.0,0.038,-0.018,-0.199,-0.163,-0.001,0.192,0.048,-0.05,0.005,0.015,-0.006,0.014,0,0.48309,-0.30194,0.95731,-0.4296,0.93685,-0.41117,0.94354,-0.37435,0.41948,-0.3289,0.53387,1,2,-0.3809033333333333,-0.351625,0.029278333333333295,-1.01423,0.09431,0.12151000000000003,0.14409999999999998,2.0,-0.04544999999999999,-0.02696000000000004,0.11844500000000002,0.029278333333333295,5963.939510215,-18904.55109294,2973.472656837,-2983.83538082
1c5201.log,-0.17815,-0.17614,-0.17486,-0.06494,-0.06414,-0.01968,21507.7974,0.0,-0.6114,1.5216,3.7429,4.0863,-7.9931,-3.7377,11.7308,-1.7375,1.6436,8.7896,-32.1167,49.14,127.2044,8.4939,25.1663,-6.4936,-3.0263,27.7504,10.1746,2.8135,8.07659,5.31064,5.30577,5.31534,5.31232,18,0,1,2,371.0,0.052,-0.853,-0.026,0.009,0.026,0.136,-0.061,-0.012,0.005,-0.013,-0.042,0.004,0,0.73767,-0.08682,1.85296,-0.18307,1.88166,-0.18697,1.90894,-0.1721,0.68118,-0.1099,-0.11369,0,1,-0.15228666666666668,-0.14100000000000001,0.011286666666666667,-1.88217,0.10991999999999999,0.11199999999999999,0.15847,2.0,-0.062200000000000005,-0.023080000000000003,0.09820000000000002,0.011286666666666667,7170.805431303,-22397.89171943,3413.675780869,-3424.85476498
1c7501.log,-0.17912,-0.17679,-0.17602,-0.06533,-0.06412,-0.01927,21681.0507,-0.0,-1.1435,-0.9319,3.886,4.1566,-4.7994,-6.6553,11.4547,2.3943,-4.2275,-6.3301,-45.6378,-49.9115,128.008,2.3045,-6.3824,2.555,-14.1195,-16.5591,2.5102,12.1054,8.03095,5.30901,5.31916,5.32047,5.32518,19,0,1,2,440.0,-0.01,-0.356,-0.096,-0.036,0.004,0.07,0.043,0.006,-0.047,0.012,-0.048,0.001,0,1.91929,-0.17235,1.86211,-0.18505,1.87191,-0.1854,0.71199,-0.08355,0.67121,-0.10658,-0.06886,0,1,-0.1809333333333333,-0.095065,0.08586833333333331,-4.270109999999999,0.11069000000000001,0.11267,0.15985,1.0,0.023029999999999995,0.06577000000000001,0.012874999999999998,0.08586833333333331,7147.580033313,-22351.33146575,3413.631381102,-3424.85360815
1c7512.log,-0.31984,-0.29479,-0.28904,-0.17791,-0.17623,-0.17156,21584.4908,1.0,-1.0108,-0.7698,3.1683,3.4136,4.0311,0.8445,-4.8756,2.5656,-5.0576,-6.9615,-7.5334,-24.4528,143.5037,-7.9341,-8.5923,-17.0452,-11.3371,-10.9438,-2.2325,12.4358,7.71172,5.33579,5.34927,5.35081,5.35307,19,0,1,2,440.0,-0.01,-0.356,-0.096,-0.036,0.004,0.07,0.043,0.006,-0.047,0.012,-0.048,0.001,0,0.95562,-0.3646,0.96205,-0.40855,0.96533,-0.41215,0.4608,-0.30202,0.47543,-0.33569,0.23956,1,2,-0.3951,-0.318855,0.07624500000000001,-1.94677,0.11113,0.11856,0.14828000000000002,1.0,0.03366999999999998,0.02890999999999999,0.04575000000000001,0.07624500000000001,7147.580033313,-22311.46152404,3413.323728653,-3424.66865012
1cc501.log,-0.17924,-0.17817,-0.17616,-0.06641,-0.0645,-0.02008,21739.512,-0.0,-2.0119,-2.1664,3.5774,4.641,-2.2843,-9.5442,11.8285,2.216,-4.3386,2.0573,-39.5222,-38.8821,138.6732,-17.8259,10.5289,10.3052,-25.9003,-38.2328,-9.5885,15.9963,8.02475,5.3236,5.31246,5.30724,5.32912,20,0,1,2,342.0,-0.073,0.595,0.13,0.081,0.061,-0.167,0.138,0.009,-0.132,-0.136,-0.025,-0.002,0,1.23907,-0.12221,1.88146,-0.18699,1.85764,-0.18455,1.3918,-0.13348,0.66165,-0.10535,-0.06256,0,1,-0.16458333333333333,-0.119415,0.04516833333333334,-2.9247199999999998,0.10975000000000001,0.11367,0.15916000000000002,2.0,-0.02812999999999999,0.01686,0.06355999999999999,0.04516833333333334,7142.218430965,-22340.54477533,3413.636571973,-3424.85067881
1ccb01.log,-0.19219,-0.18966,-0.18044,-0.07041,-0.06789,-0.03884,21527.0471,-0.0,2.9181,0.0467,2.1067,3.5994,20.5872,0.8391,-21.4263,6.0085,1.9721,1.7888,60.4591,-38.6313,16.7619,9.1211,20.5909,72.1943,-3.8416,-7.6764,3.77,-1.8806,7.38474,5.3906,5.37337,5.38507,5.37124,21,2,1,1,429.0,-0.703,0.315,-0.008,-0.071,-0.007,-0.067,0.128,0.035,0.062,-0.143,-0.013,-0.003,0,1.9038,-0.18767,1.68298,-0.18905,1.92366,-0.21011,0.74651,-0.073,0.4501,-0.08418,0.60341,0,1,-0.19560999999999998,-0.07859,0.11701999999999999,-4.31383,0.11002999999999999,0.12176999999999999,0.15335,1.0,0.01118000000000001,0.10349,0.011909999999999976,0.11701999999999999,5844.122213406,-18701.29148056,2973.96196109,-2983.9819166
1ccb05.log,-0.20146,-0.19011,-0.11209,-0.09239,-0.07304,-0.03163,21534.7749,-0.0,2.2782,-0.5051,2.2325,3.2294,18.1389,1.4548,-19.5936,3.5087,3.1937,2.9991,53.5619,-53.808,19.3048,10.7886,25.0337,76.9962,-5.031,-9.1284,3.917,-0.4541,6.96465,5.42727,5.43387,5.42175,5.42893,21,2,1,1,429.0,-0.703,0.315,-0.008,-0.071,-0.007,-0.067,0.128,0.035,0.062,-0.143,-0.013,-0.003,0,0.95932,-0.3206,0.96226,-0.38316,0.97832,-0.38416,0.58506,-0.25228,0.98589,-0.39954,1.00806,0,5,-0.36264,-0.32591000000000003,0.036729999999999985,-1.32895,0.019699999999999995,0.11707000000000001,0.16983,1.0,0.14726,-0.07894000000000001,0.06306,0.036729999999999985,5844.122213406,-18697.82909678,2974.127740174,-2983.97057654
1ccb12.log,-0.32421,-0.31213,-0.29524,-0.23246,-0.18812,-0.1867,21429.6193,1.0,1.1245,0.061,1.4403,1.8283,36.4225,17.1077,-53.5302,5.4559,-2.428,1.9368,38.2161,0.4328,22.7063,-30.9915,6.7987,88.9902,8.6183,-9.556,-31.68,-1.6584,7.16839,5.40277,5.38711,5.39311,5.35631,21,2,1,1,429.0,-0.703,0.315,-0.008,-0.071,-0.007,-0.067,0.128,0.035,0.062,-0.143,-0.013,-0.003,0,0.95623,-0.38628,0.84534,-0.38597,0.97209,-0.46074,0.46485,-0.28694,0.31581,-0.30126,0.81365,1,2,-0.4109966666666667,-0.2941,0.1168966666666667,-1.993,0.06278,0.12401000000000001,0.13751,1.0,0.01432,0.08502000000000004,0.03707499999999997,0.1168966666666667,5844.122213406,-18664.10664823,2973.56479205,-2983.76444587
1ccj01.log,-0.17816,-0.17671,-0.17548,-0.06374,-0.0628,-0.01897,19940.5592,-0.0,1.0707,-1.8556,3.4642,4.0731,-3.9849,-9.4215,13.4064,-2.489,1.8713,0.2101,11.7498,-34.8742,86.0281,-4.5287,-35.3064,11.3759,19.8995,-21.5046,-9.7517,5.0945,7.73675,5.35343,5.32557,5.33067,5.32599,22,2,1,1,443.0,-0.494,0.137,0.039,-0.132,0.008,-0.052,0.162,0.004,0.026,0.024,-0.037,-0.009,0,0.66378,-0.06608,1.87865,-0.18663,1.86576,-0.18475,1.9613,-0.17673,0.51951,-0.07814,0.23495,0,1,-0.14581999999999998,-0.127435,0.018384999999999985,-1.9273800000000003,0.11173999999999999,0.11391000000000001,0.15919,2.0,-0.09859,-0.012060000000000001,0.11961,0.018384999999999985,5972.726859211,-18959.72431174,2973.875651916,-2984.02553558
1ccj05.log,-0.17657,-0.17203,-0.12232,-0.06505,-0.06397,-0.01922,19940.8302,-0.0,1.0188,-1.833,3.6498,4.2094,-3.708,-9.1758,12.8838,-2.6428,2.0558,0.1404,10.1842,-34.0514,87.9701,-4.9411,-34.0636,11.0789,19.7753,-21.2886,-9.854,5.1241,7.20345,5.45456,5.42406,5.42979,5.42691,22,2,1,1,443.0,-0.494,0.137,0.039,-0.132,0.008,-0.052,0.162,0.004,0.026,0.024,-0.037,-0.009,0,0.95648,-0.24264,0.959,-0.2597,0.95018,-0.25514,0.96684,-0.19246,0.97594,-0.29425,0.74813,0,5,-0.2524933333333333,-0.243355,0.009138333333333304,-0.9228800000000001,0.05727,0.10805999999999999,0.15735,1.0,0.10179000000000002,-0.05161000000000002,0.014779999999999988,0.009138333333333304,5972.726859211,-18961.36658281,2974.972269291,-2984.00333203
1ccj12.log,-0.31981,-0.30025,-0.28966,-0.1952,-0.17841,-0.17764,19846.74,1.0,1.0847,-1.666,3.8979,4.3756,7.8955,0.7896,-8.685,-0.3083,2.0936,0.9042,3.1895,-19.4694,134.6829,6.5405,-5.6645,-2.178,11.1166,-23.7127,-24.0162,17.1029,7.43606,5.3782,5.34554,5.35556,5.34397,22,2,1,1,443.0,-0.494,0.137,0.039,-0.132,0.008,-0.052,0.162,0.004,0.026,0.024,-0.037,-0.009,0,0.45261,-0.29616,0.95511,-0.42501,0.96091,-0.41966,0.97124,-0.3785,0.4037,-0.32484,0.52835,1,2,-0.38027666666666665,-0.35167000000000004,0.028606666666666614,-0.99369,0.09445999999999996,0.12184,0.14217,2.0,-0.053659999999999985,-0.02868000000000004,0.12617500000000004,0.028606666666666614,5972.726859211,-18922.07050061,2973.485201637,-2983.83484971
1cck01.log,-0.17813,-0.17638,-0.17531,-0.06358,-0.06252,-0.0178,20048.1847,-0.0,0.7193,-2.2598,3.4549,4.1905,-5.0786,-8.4766,13.5552,-3.0939,-0.0397,-4.5795,-12.4399,-33.6365,101.9324,5.5128,-37.5516,21.4247,18.4707,-30.0011,-26.694,3.253,7.73021,5.35416,5.33005,5.33324,5.3249,23,2,1,1,455.0,-0.543,0.169,0.153,-0.063,0.001,-0.089,0.127,-0.018,0.088,-0.02,-0.028,-0.026,0,0.90473,-0.08676,1.86472,-0.18526,1.8575,-0.18416,1.72208,-0.15659,0.53409,-0.07968,0.24129,0,1,-0.15206,-0.118135,0.033925,-2.37078,0.11173,0.11386,0.16033,2.0,-0.07691,0.007080000000000003,0.09794999999999998,0.033925,5962.14806165,-18938.54443084,2973.860848623,-2984.02292869
